# Time  F_D  F_L p_front p_back
1.9880000000e+01 1.6279382538e-04 1.2611113017e-04 1.6351022357e-03 -6.0330360494e-04
1.9885000000e+01 1.6333734743e-04 1.2120899347e-04 1.6352727159e-03 -6.0365025988e-04
1.9890000000e+01 1.6420484112e-04 1.1352465495e-04 1.6355531437e-03 -6.0434376647e-04
1.9895000000e+01 1.6517722592e-04 1.0478165788e-04 1.6358554556e-03 -6.0514580426e-04
1.9900000000e+01 1.6601741461e-04 9.6938812618e-05 1.6360939724e-03 -6.0580291492e-04
1.9905000000e+01 1.6654567910e-04 9.1779211155e-05 1.6362215407e-03 -6.0614219651e-04
1.9910000000e+01 1.6667037983e-04 9.0520951929e-05 1.6362368983e-03 -6.0609039932e-04
1.9915000000e+01 1.6637651856e-04 9.3526664687e-05 1.6361493989e-03 -6.0564750956e-04
1.9920000000e+01 1.6571243013e-04 1.0018911146e-04 1.6359659369e-03 -6.0485360562e-04
1.9925000000e+01 1.6479503455e-04 1.0904835891e-04 1.6356991992e-03 -6.0380696827e-04
1.9930000000e+01 1.6381277378e-04 1.1814147571e-04 1.6353974663e-03 -6.0268531369e-04
1.9935000000e+01 1.6299557394e-04 1.2549362339e-04 1.6351404670e-03 -6.0173187145e-04
1.9940000000e+01 1.6254583101e-04 1.2957758940e-04 1.6350099304e-03 -6.0116790215e-04
1.9945000000e+01 1.6256487578e-04 1.2959363891e-04 1.6350380838e-03 -6.0110305095e-04
1.9950000000e+01 1.6302526526e-04 1.2555999735e-04 1.6351991012e-03 -6.0149487573e-04
1.9955000000e+01 1.6380122288e-04 1.1829647806e-04 1.6354328975e-03 -6.0219766641e-04
1.9960000000e+01 1.6472087662e-04 1.0932728289e-04 1.6356877218e-03 -6.0303223039e-04
1.9965000000e+01 1.6560231017e-04 1.0063961977e-04 1.6359260917e-03 -6.0383345422e-04
1.9970000000e+01 1.6626951813e-04 9.4242892396e-05 1.6361153203e-03 -6.0444309059e-04
1.9975000000e+01 1.6657046817e-04 9.1610543787e-05 1.6362086249e-03 -6.0471146155e-04
1.9980000000e+01 1.6641529601e-04 9.3255795824e-05 1.6361633971e-03 -6.0453046680e-04
1.9985000000e+01 1.6582186520e-04 9.8664319900e-05 1.6359708245e-03 -6.0390233380e-04
1.9990000000e+01 1.6492880231e-04 1.0655536379e-04 1.6356809830e-03 -6.0296665956e-04
1.9995000000e+01 1.6395357136e-04 1.1524448420e-04 1.6353770880e-03 -6.0196260863e-04
2.0000000000e+01 1.6312043569e-04 1.2292898802e-04 1.6351378778e-03 -6.0113040689e-04
2.0005000000e+01 1.6260094496e-04 1.2791934215e-04 1.6350036714e-03 -6.0063743341e-04
2.0010000000e+01 1.6248835938e-04 1.2895473691e-04 1.6349828739e-03 -6.0055447926e-04
2.0015000000e+01 1.6279928570e-04 1.2560899302e-04 1.6350679953e-03 -6.0088542520e-04
2.0020000000e+01 1.6347864352e-04 1.1855706366e-04 1.6352527106e-03 -6.0158128995e-04
2.0025000000e+01 1.6439633650e-04 1.0943632052e-04 1.6355139503e-03 -6.0253324944e-04
2.0030000000e+01 1.6535507734e-04 1.0031301206e-04 1.6357995026e-03 -6.0355340055e-04
2.0035000000e+01 1.6613112283e-04 9.3072724524e-05 1.6360303429e-03 -6.0440697831e-04
2.0040000000e+01 1.6653893270e-04 8.9049507390e-05 1.6361379641e-03 -6.0488520729e-04
2.0045000000e+01 1.6648830381e-04 8.8930766067e-05 1.6360928886e-03 -6.0489196648e-04
2.0050000000e+01 1.6600581311e-04 9.2737918710e-05 1.6359192278e-03 -6.0446825791e-04
2.0055000000e+01 1.6521394612e-04 9.9726402739e-05 1.6356693751e-03 -6.0375902311e-04
2.0060000000e+01 1.6428787739e-04 1.0833159937e-04 1.6353985253e-03 -6.0294347571e-04
2.0065000000e+01 1.6341796196e-04 1.1643083296e-04 1.6351478123e-03 -6.0219704502e-04
2.0070000000e+01 1.6278420284e-04 1.2195995036e-04 1.6349574132e-03 -6.0167879447e-04
2.0075000000e+01 1.6252915246e-04 1.2357464234e-04 1.6348676684e-03 -6.0153148189e-04
2.0080000000e+01 1.6272422139e-04 1.2097345255e-04 1.6349128036e-03 -6.0184443071e-04
2.0085000000e+01 1.6334049895e-04 1.1477667363e-04 1.6350937505e-03 -6.0260641055e-04
2.0090000000e+01 1.6424230786e-04 1.0620158890e-04 1.6353675854e-03 -6.0367614593e-04
2.0095000000e+01 1.6521916125e-04 9.6824918868e-05 1.6356548581e-03 -6.0482328307e-04
2.0100000000e+01 1.6604803651e-04 8.8452702796e-05 1.6358796924e-03 -6.0580767714e-04
2.0105000000e+01 1.6655367399e-04 8.2872457242e-05 1.6359948310e-03 -6.0646112000e-04
2.0110000000e+01 1.6664227585e-04 8.1370229185e-05 1.6359905641e-03 -6.0671052530e-04
2.0115000000e+01 1.6630763745e-04 8.4230174917e-05 1.6358759454e-03 -6.0656397992e-04
2.0120000000e+01 1.6562165766e-04 9.0577774969e-05 1.6356696880e-03 -6.0608272659e-04
2.0125000000e+01 1.6472227055e-04 9.8705125770e-05 1.6353969045e-03 -6.0538550816e-04
2.0130000000e+01 1.6379972475e-04 1.0665579437e-04 1.6351064774e-03 -6.0465332834e-04
2.0135000000e+01 1.6306641394e-04 1.1269746603e-04 1.6348678321e-03 -6.0411239697e-04
2.0140000000e+01 1.6270277262e-04 1.1553067514e-04 1.6347504149e-03 -6.0396261307e-04
2.0145000000e+01 1.6279986269e-04 1.1439499970e-04 1.6347848957e-03 -6.0430192065e-04
2.0150000000e+01 1.6333044313e-04 1.0925335403e-04 1.6349525054e-03 -6.0508569445e-04
2.0155000000e+01 1.6416331834e-04 1.0098251359e-04 1.6351951856e-03 -6.0616295099e-04
2.0160000000e+01 1.6511056912e-04 9.1317614599e-05 1.6354517832e-03 -6.0734174476e-04
2.0165000000e+01 1.6597873444e-04 8.2410767560e-05 1.6356760505e-03 -6.0844588564e-04
2.0170000000e+01 1.6659918148e-04 7.6175782406e-05 1.6358370099e-03 -6.0932271063e-04
2.0175000000e+01 1.6684368697e-04 7.3775878891e-05 1.6358999510e-03 -6.0984463382e-04
2.0180000000e+01 1.6664704849e-04 7.5468225572e-05 1.6358343043e-03 -6.0992767771e-04
2.0185000000e+01 1.6603705404e-04 8.0713808645e-05 1.6356334456e-03 -6.0958519718e-04
2.0190000000e+01 1.6514815392e-04 8.8337842918e-05 1.6353394547e-03 -6.0895571752e-04
2.0195000000e+01 1.6419566236e-04 9.6671815008e-05 1.6350318986e-03 -6.0827579982e-04
2.0200000000e+01 1.6341008422e-04 1.0378734310e-04 1.6347953273e-03 -6.0778836600e-04
2.0205000000e+01 1.6296480916e-04 1.0791443576e-04 1.6346758648e-03 -6.0766100098e-04
2.0210000000e+01 1.6293910270e-04 1.0795025780e-04 1.6346776455e-03 -6.0795258842e-04
2.0215000000e+01 1.6332409329e-04 1.0380391796e-04 1.6347816230e-03 -6.0864337575e-04
2.0220000000e+01 1.6404326324e-04 9.6386990301e-05 1.6349708028e-03 -6.0966408469e-04
2.0225000000e+01 1.6496288302e-04 8.7301817019e-05 1.6352224611e-03 -6.1090065673e-04
2.0230000000e+01 1.6589736050e-04 7.8427752909e-05 1.6354935614e-03 -6.1217373612e-04
2.0235000000e+01 1.6663350097e-04 7.1550247114e-05 1.6357111262e-03 -6.1325853340e-04
2.0240000000e+01 1.6698750962e-04 6.8057181259e-05 1.6358028962e-03 -6.1395193636e-04
2.0245000000e+01 1.6687284707e-04 6.8672440743e-05 1.6357360474e-03 -6.1416344873e-04
2.0250000000e+01 1.6633167432e-04 7.3252404365e-05 1.6355395877e-03 -6.1394814803e-04
2.0255000000e+01 1.6550805775e-04 8.0751562460e-05 1.6352765530e-03 -6.1346999054e-04
2.0260000000e+01 1.6459008258e-04 8.9437021724e-05 1.6350089394e-03 -6.1291994401e-04
2.0265000000e+01 1.6376211060e-04 9.7306158386e-05 1.6347747497e-03 -6.1246821017e-04
2.0270000000e+01 1.6318402429e-04 1.0256578334e-04 1.6346025179e-03 -6.1225739999e-04
2.0275000000e+01 1.6298185908e-04 1.0403524403e-04 1.6345258486e-03 -6.1241460199e-04
2.0280000000e+01 1.6322240875e-04 1.0138977777e-04 1.6345818864e-03 -6.1302144721e-04
2.0285000000e+01 1.6387336560e-04 9.5205555237e-05 1.6347750672e-03 -6.1406044608e-04
2.0290000000e+01 1.6478749225e-04 8.6815412071e-05 1.6350577588e-03 -6.1538023221e-04
2.0295000000e+01 1.6574054480e-04 7.8017176643e-05 1.6353423989e-03 -6.1673886099e-04
2.0300000000e+01 1.6650681806e-04 7.0695091246e-05 1.6355495401e-03 -6.1789540952e-04
2.0305000000e+01 1.6692659463e-04 6.6435574988e-05 1.6356389297e-03 -6.1869663225e-04
2.0310000000e+01 1.6693179276e-04 6.6200330444e-05 1.6356135246e-03 -6.1909220969e-04
2.0315000000e+01 1.6653373094e-04 7.0092017485e-05 1.6354891543e-03 -6.1910600987e-04
2.0320000000e+01 1.6580590338e-04 7.7277117899e-05 1.6352797895e-03 -6.1880385908e-04
2.0325000000e+01 1.6488346990e-04 8.6144399073e-05 1.6350054480e-03 -6.1830426532e-04
2.0330000000e+01 1.6396067033e-04 9.4700085012e-05 1.6347177492e-03 -6.1779166657e-04
2.0335000000e+01 1.6325524676e-04 1.0107841610e-04 1.6344926059e-03 -6.1749552204e-04
2.0340000000e+01 1.6294205698e-04 1.0397488915e-04 1.6343998623e-03 -6.1760882168e-04
2.0345000000e+01 1.6309135548e-04 1.0286690371e-04 1.6344614500e-03 -6.1820846689e-04
2.0350000000e+01 1.6364975428e-04 9.8035479479e-05 1.6346452563e-03 -6.1922651557e-04
2.0355000000e+01 1.6447304229e-04 9.0494617464e-05 1.6348884785e-03 -6.2050075688e-04
2.0360000000e+01 1.6537996181e-04 8.1868158654e-05 1.6351373304e-03 -6.2184404381e-04
2.0365000000e+01 1.6618925721e-04 7.4129355721e-05 1.6353540564e-03 -6.2308994031e-04
2.0370000000e+01 1.6673663975e-04 6.9143933584e-05 1.6355065995e-03 -6.2409092113e-04
2.0375000000e+01 1.6689457492e-04 6.8135807280e-05 1.6355551633e-03 -6.2472142716e-04
2.0380000000e+01 1.6660663323e-04 7.1328439574e-05 1.6354692038e-03 -6.2490763741e-04
2.0385000000e+01 1.6592101159e-04 7.7952545709e-05 1.6352514084e-03 -6.2468353787e-04
2.0390000000e+01 1.6499358767e-04 8.6567237231e-05 1.6349556490e-03 -6.2420741259e-04
2.0395000000e+01 1.6404454236e-04 9.5445543645e-05 1.6346641279e-03 -6.2371884854e-04
2.0400000000e+01 1.6328819099e-04 1.0285019519e-04 1.6344504503e-03 -6.2344626160e-04
2.0405000000e+01 1.6287699226e-04 1.0725518020e-04 1.6343495076e-03 -6.2353804487e-04
2.0410000000e+01 1.6288063113e-04 1.0764861813e-04 1.6343646634e-03 -6.2404306158e-04
2.0415000000e+01 1.6328889666e-04 1.0389331688e-04 1.6344826766e-03 -6.2493899587e-04
2.0420000000e+01 1.6401960856e-04 9.6912389649e-05 1.6346873926e-03 -6.2615069032e-04
2.0425000000e+01 1.6492497729e-04 8.8475222924e-05 1.6349488381e-03 -6.2754968540e-04
2.0430000000e+01 1.6580656462e-04 8.0633901499e-05 1.6352140612e-03 -6.2894514741e-04
2.0435000000e+01 1.6645517534e-04 7.5135035459e-05 1.6354100297e-03 -6.3011744812e-04
2.0440000000e+01 1.6671092801e-04 7.3100762785e-05 1.6354772811e-03 -6.3088629102e-04
2.0445000000e+01 1.6651307257e-04 7.4976124739e-05 1.6353963685e-03 -6.3118544891e-04
2.0450000000e+01 1.6591368595e-04 8.0529830629e-05 1.6351969150e-03 -6.3108114237e-04
2.0455000000e+01 1.6505386945e-04 8.8794913032e-05 1.6349348371e-03 -6.3073514097e-04
2.0460000000e+01 1.6411964291e-04 9.8084887229e-05 1.6346682166e-03 -6.3033620488e-04
2.0465000000e+01 1.6330028258e-04 1.0630762395e-04 1.6344396721e-03 -6.3005903737e-04
2.0470000000e+01 1.6276004547e-04 1.1157965880e-04 1.6342848991e-03 -6.3004998757e-04
2.0475000000e+01 1.6261500170e-04 1.1282516893e-04 1.6342364901e-03 -6.3042548356e-04
2.0480000000e+01 1.6290584127e-04 1.1000945057e-04 1.6343181381e-03 -6.3124242701e-04
2.0485000000e+01 1.6357592112e-04 1.0396228325e-04 1.6345214683e-03 -6.3246009066e-04
2.0490000000e+01 1.6447310355e-04 9.6041892643e-05 1.6347988909e-03 -6.3392077907e-04
2.0495000000e+01 1.6538438834e-04 8.7887284793e-05 1.6350727018e-03 -6.3539238899e-04
2.0500000000e+01 1.6609555634e-04 8.1255204693e-05 1.6352699864e-03 -6.3664647246e-04
2.0505000000e+01 1.6645052973e-04 7.7749257583e-05 1.6353489417e-03 -6.3753420665e-04
2.0510000000e+01 1.6638265625e-04 7.8367255167e-05 1.6353069445e-03 -6.3800744138e-04
2.0515000000e+01 1.6591416162e-04 8.3086440021e-05 1.6351609736e-03 -6.3810080915e-04
2.0520000000e+01 1.6514096468e-04 9.0806018435e-05 1.6349363815e-03 -6.3790080758e-04
2.0525000000e+01 1.6421584519e-04 9.9726467289e-05 1.6346642133e-03 -6.3754218739e-04
2.0530000000e+01 1.6332960513e-04 1.0791778984e-04 1.6343935472e-03 -6.3720805118e-04
2.0535000000e+01 1.6268042700e-04 1.1375711895e-04 1.6341886908e-03 -6.3710981758e-04
2.0540000000e+01 1.6242469393e-04 1.1612873628e-04 1.6341106296e-03 -6.3742106222e-04
2.0545000000e+01 1.6262471246e-04 1.1452294128e-04 1.6341815673e-03 -6.3820892273e-04
2.0550000000e+01 1.6322534171e-04 1.0918039860e-04 1.6343741628e-03 -6.3940287629e-04
2.0555000000e+01 1.6407578255e-04 1.0120430864e-04 1.6346260641e-03 -6.4083422934e-04
2.0560000000e+01 1.6498079799e-04 9.2418506598e-05 1.6348749438e-03 -6.4230424947e-04
2.0565000000e+01 1.6575130644e-04 8.4896727945e-05 1.6350756356e-03 -6.4363992817e-04
2.0570000000e+01 1.6623474854e-04 8.0355812563e-05 1.6352004584e-03 -6.4470335245e-04
2.0575000000e+01 1.6632867802e-04 7.9717179625e-05 1.6352226754e-03 -6.4539135444e-04
2.0580000000e+01 1.6599694143e-04 8.2996959437e-05 1.6351203590e-03 -6.4565121126e-04
2.0585000000e+01 1.6529392451e-04 8.9436246606e-05 1.6348957550e-03 -6.4552494569e-04
2.0590000000e+01 1.6437257834e-04 9.7690084004e-05 1.6345969131e-03 -6.4516919995e-04
2.0595000000e+01 1.6345182268e-04 1.0601924682e-04 1.6343038176e-03 -6.4482176778e-04
2.0600000000e+01 1.6275018251e-04 1.1257045681e-04 1.6340949872e-03 -6.4471268841e-04
2.0605000000e+01 1.6241916141e-04 1.1579335909e-04 1.6340099029e-03 -6.4498711661e-04
2.0610000000e+01 1.6251144747e-04 1.1487678750e-04 1.6340456557e-03 -6.4567905030e-04
2.0615000000e+01 1.6299142454e-04 1.0999760753e-04 1.6341766835e-03 -6.4674355381e-04
2.0620000000e+01 1.6376084358e-04 1.0225575013e-04 1.6343798234e-03 -6.4808915608e-04
2.0625000000e+01 1.6467266284e-04 9.3347162381e-05 1.6346281170e-03 -6.4958572049e-04
2.0630000000e+01 1.6553927655e-04 8.5147127932e-05 1.6348759505e-03 -6.5105158949e-04
2.0635000000e+01 1.6616060201e-04 7.9335372515e-05 1.6350545146e-03 -6.5227598052e-04
2.0640000000e+01 1.6637965266e-04 7.7089066722e-05 1.6351014158e-03 -6.5308412136e-04
2.0645000000e+01 1.6614111671e-04 7.8846790569e-05 1.6349948069e-03 -6.5341743535e-04
2.0650000000e+01 1.6551388159e-04 8.4185698750e-05 1.6347705500e-03 -6.5335732852e-04
2.0655000000e+01 1.6465938402e-04 9.1873336928e-05 1.6344954865e-03 -6.5308231987e-04
2.0660000000e+01 1.6377095450e-04 1.0012353436e-04 1.6342312084e-03 -6.5278814956e-04
2.0665000000e+01 1.6302725752e-04 1.0700623389e-04 1.6340142823e-03 -6.5264068928e-04
2.0670000000e+01 1.6257383724e-04 1.1089606334e-04 1.6338708960e-03 -6.5276945446e-04
2.0675000000e+01 1.6251274179e-04 1.1084303192e-04 1.6338290959e-03 -6.5327705831e-04
2.0680000000e+01 1.6287970468e-04 1.0678274135e-04 1.6339148841e-03 -6.5421328012e-04
2.0685000000e+01 1.6361401090e-04 9.9536575448e-05 1.6341226627e-03 -6.5553033943e-04
2.0690000000e+01 1.6455171004e-04 9.0602475299e-05 1.6343994367e-03 -6.5705980997e-04
2.0695000000e+01 1.6546757397e-04 8.1807349270e-05 1.6346591831e-03 -6.5856040669e-04
2.0700000000e+01 1.6614979618e-04 7.4924990923e-05 1.6348286188e-03 -6.5980687401e-04
2.0705000000e+01 1.6646128191e-04 7.1331901155e-05 1.6348753851e-03 -6.6066754389e-04
2.0710000000e+01 1.6635844303e-04 7.1732550399e-05 1.6348072963e-03 -6.6111560203e-04
2.0715000000e+01 1.6587703809e-04 7.5977986793e-05 1.6346453872e-03 -6.6119817804e-04
2.0720000000e+01 1.6511360092e-04 8.3032792605e-05 1.6344107132e-03 -6.6100404975e-04
2.0725000000e+01 1.6421824601e-04 9.1171766415e-05 1.6341300168e-03 -6.6066771719e-04
2.0730000000e+01 1.6338533445e-04 9.8412888256e-05 1.6338555964e-03 -6.6037542728e-04
2.0735000000e+01 1.6281680967e-04 1.0303713564e-04 1.6336582709e-03 -6.6033933145e-04
2.0740000000e+01 1.6265948173e-04 1.0398257492e-04 1.6335969985e-03 -6.6072256774e-04
2.0745000000e+01 1.6295236216e-04 1.0099892732e-04 1.6336830445e-03 -6.6157004921e-04
2.0750000000e+01 1.6361781387e-04 9.4609338694e-05 1.6338784227e-03 -6.6279022167e-04
2.0755000000e+01 1.6449701126e-04 8.5997796803e-05 1.6341192088e-03 -6.6420704580e-04
2.0760000000e+01 1.6540234819e-04 7.6857307648e-05 1.6343500516e-03 -6.6562859161e-04
2.0765000000e+01 1.6615639668e-04 6.9112182541e-05 1.6345332180e-03 -6.6689111765e-04
2.0770000000e+01 1.6661070297e-04 6.4459077851e-05 1.6346396031e-03 -6.6786101001e-04
2.0775000000e+01 1.6666388162e-04 6.3861161896e-05 1.6346371275e-03 -6.6843833393e-04
2.0780000000e+01 1.6629100219e-04 6.7261171132e-05 1.6345059989e-03 -6.6858237216e-04
2.0785000000e+01 1.6556775625e-04 7.3668799190e-05 1.6342594606e-03 -6.6835529669e-04
2.0790000000e+01 1.6466378316e-04 8.1524794252e-05 1.6339546054e-03 -6.6792970270e-04
2.0795000000e+01 1.6379731742e-04 8.9095911237e-05 1.6336706651e-03 -6.6754196083e-04
2.0800000000e+01 1.6316968791e-04 9.4743908008e-05 1.6334757774e-03 -6.6740551937e-04
2.0805000000e+01 1.6291294139e-04 9.7132588635e-05 1.6333997944e-03 -6.6764754683e-04
2.0810000000e+01 1.6307129199e-04 9.5510379775e-05 1.6334397774e-03 -6.6829362524e-04
2.0815000000e+01 1.6360810834e-04 9.0022513611e-05 1.6335762442e-03 -6.6929593298e-04
2.0820000000e+01 1.6441817357e-04 8.1815204431e-05 1.6337854574e-03 -6.7055589951e-04
2.0825000000e+01 1.6533997461e-04 7.2751335897e-05 1.6340316757e-03 -6.7192997020e-04
2.0830000000e+01 1.6617752889e-04 6.4832197121e-05 1.6342621217e-03 -6.7322867350e-04
2.0835000000e+01 1.6673989993e-04 5.9645233750e-05 1.6344113783e-03 -6.7425031337e-04
2.0840000000e+01 1.6689372940e-04 5.8094672476e-05 1.6344290763e-03 -6.7484364055e-04
2.0845000000e+01 1.6660634666e-04 6.0386049114e-05 1.6343044558e-03 -6.7497171631e-04
2.0850000000e+01 1.6595417961e-04 6.6054873333e-05 1.6340731309e-03 -6.7472399121e-04
2.0855000000e+01 1.6509429671e-04 7.3946463967e-05 1.6337943347e-03 -6.7427613342e-04
2.0860000000e+01 1.6421858426e-04 8.2294884597e-05 1.6335270744e-03 -6.7382238037e-04
2.0865000000e+01 1.6351095872e-04 8.9084656641e-05 1.6333140415e-03 -6.7353230717e-04
2.0870000000e+01 1.6311742324e-04 9.2645353050e-05 1.6331862499e-03 -6.7353595314e-04
2.0875000000e+01 1.6312591269e-04 9.2175572556e-05 1.6331675150e-03 -6.7392244246e-04
2.0880000000e+01 1.6354735933e-04 8.7897837158e-05 1.6332715258e-03 -6.7471746702e-04
2.0885000000e+01 1.6430109615e-04 8.0833484095e-05 1.6334826404e-03 -6.7585378671e-04
2.0890000000e+01 1.6522146189e-04 7.2454910667e-05 1.6337492121e-03 -6.7716070281e-04
2.0895000000e+01 1.6609574925e-04 6.4431455658e-05 1.6339952987e-03 -6.7840787750e-04
2.0900000000e+01 1.6672279797e-04 5.8439209903e-05 1.6341529951e-03 -6.7938151417e-04
2.0905000000e+01 1.6696801992e-04 5.5874761874e-05 1.6341866590e-03 -6.7995452872e-04
2.0910000000e+01 1.6679160017e-04 5.7444992781e-05 1.6341002970e-03 -6.8010436043e-04
2.0915000000e+01 1.6624322631e-04 6.2844178878e-05 1.6339190418e-03 -6.7989080371e-04
2.0920000000e+01 1.6543953125e-04 7.0784288537e-05 1.6336741117e-03 -6.7942199821e-04
2.0925000000e+01 1.6454298676e-04 7.9410624404e-05 1.6334000235e-03 -6.7884448679e-04
2.0930000000e+01 1.6374143177e-04 8.6852849664e-05 1.6331454399e-03 -6.7833938015e-04
2.0935000000e+01 1.6321655673e-04 9.1626873361e-05 1.6329695122e-03 -6.7810052277e-04
2.0940000000e+01 1.6309843343e-04 9.2818479187e-05 1.6329237620e-03 -6.7827391180e-04
2.0945000000e+01 1.6342054469e-04 9.0173926102e-05 1.6330217398e-03 -6.7889633923e-04
2.0950000000e+01 1.6410249827e-04 8.4197399468e-05 1.6332290378e-03 -6.7987315515e-04
2.0955000000e+01 1.6497696469e-04 7.6179875816e-05 1.6334794849e-03 -6.8102146821e-04
2.0960000000e+01 1.6584506404e-04 6.7990383801e-05 1.6337104538e-03 -6.8213984918e-04
2.0965000000e+01 1.6652670712e-04 6.1593423920e-05 1.6338799198e-03 -6.8306246715e-04
2.0970000000e+01 1.6688774434e-04 5.8491818265e-05 1.6339642198e-03 -6.8366885850e-04
2.0975000000e+01 1.6685130632e-04 5.9361424780e-05 1.6339437223e-03 -6.8388131213e-04
2.0980000000e+01 1.6640998160e-04 6.3985814413e-05 1.6338056765e-03 -6.8367723899e-04
2.0985000000e+01 1.6564248184e-04 7.1405222148e-05 1.6335606690e-03 -6.8312477374e-04
2.0990000000e+01 1.6471554774e-04 8.0136418784e-05 1.6332606804e-03 -6.8239499079e-04
2.0995000000e+01 1.6384798346e-04 8.8412787165e-05 1.6329852558e-03 -6.8172322077e-04
2.1000000000e+01 1.6324332103e-04 9.4495846359e-05 1.6328065601e-03 -6.8132336007e-04
2.1005000000e+01 1.6302836520e-04 9.7071491822e-05 1.6327559190e-03 -6.8131653738e-04
2.1010000000e+01 1.6322931287e-04 9.5614098254e-05 1.6328236034e-03 -6.8171184756e-04
2.1015000000e+01 1.6378627195e-04 9.0549020611e-05 1.6329788148e-03 -6.8244094420e-04
2.1020000000e+01 1.6458172534e-04 8.3134906938e-05 1.6331925520e-03 -6.8339337364e-04
2.1025000000e+01 1.6545877350e-04 7.5128513398e-05 1.6334342296e-03 -6.8442729238e-04
2.1030000000e+01 1.6623251058e-04 6.8368518022e-05 1.6336578469e-03 -6.8536292444e-04
2.1035000000e+01 1.6671908485e-04 6.4393913636e-05 1.6337995336e-03 -6.8600704508e-04
2.1040000000e+01 1.6678921521e-04 6.4148473085e-05 1.6338065312e-03 -6.8621480165e-04
2.1045000000e+01 1.6641883266e-04 6.7789901189e-05 1.6336682572e-03 -6.8595908264e-04
2.1050000000e+01 1.6570127473e-04 7.4640933867e-05 1.6334268346e-03 -6.8534542001e-04
2.1055000000e+01 1.6481092652e-04 8.3316441646e-05 1.6331508077e-03 -6.8456398868e-04
2.1060000000e+01 1.6394311426e-04 9.2011358823e-05 1.6329009696e-03 -6.8381189867e-04
2.1065000000e+01 1.6326811476e-04 9.8894006375e-05 1.6327121104e-03 -6.8324765078e-04
2.1070000000e+01 1.6291376691e-04 1.0252277886e-04 1.6326063789e-03 -6.8298523747e-04
2.1075000000e+01 1.6295720655e-04 1.0218588667e-04 1.6326057709e-03 -6.8310205671e-04
2.1080000000e+01 1.6340488682e-04 9.8072507986e-05 1.6327263024e-03 -6.8361753870e-04
2.1085000000e+01 1.6417010798e-04 9.1219362739e-05 1.6329526038e-03 -6.8445708527e-04
2.1090000000e+01 1.6507635333e-04 8.3243954938e-05 1.6332276287e-03 -6.8543987674e-04
2.1095000000e+01 1.6590238938e-04 7.5959088455e-05 1.6334689007e-03 -6.8632963398e-04
2.1100000000e+01 1.6645297571e-04 7.0994890833e-05 1.6336096295e-03 -6.8691985834e-04
2.1105000000e+01 1.6661467966e-04 6.9500297844e-05 1.6336248353e-03 -6.8710250518e-04
2.1110000000e+01 1.6636925269e-04 7.1923024826e-05 1.6335280516e-03 -6.8687477378e-04
2.1115000000e+01 1.6577579879e-04 7.7872081041e-05 1.6333453661e-03 -6.8630636632e-04
2.1120000000e+01 1.6495040780e-04 8.6129517034e-05 1.6331034537e-03 -6.8550651230e-04
2.1125000000e+01 1.6405447847e-04 9.4890920384e-05 1.6328347479e-03 -6.8462183676e-04
